% 
% Platform OCP1
% Location 34 28.580 deg N  77 16.783 deg W
% Quality  1 = good, 2 = suspect, 3 = suspect
% 
% Depth  0 m
%
# sea_surface_wave_significant_height (m)
# sea_surface_wave_from_direction (deg N)
# sea_surface_dominant_wave_period (s)
%
timestamp_utc,sea_surface_wave_significant_height,sea_surface_wave_from_direction,sea_surface_dominant_wave_period
2010-04-02 00:50:00,0.33,202,3.6
2010-04-02 01:50:00,0.33,149,12.1
2010-04-02 02:50:00,0.34,170,3.9
2010-04-02 03:50:00,0.32,171,8.2
2010-04-02 04:50:00,0.28,178,12.1
2010-04-02 05:50:00,0.27,216,4.1
2010-04-02 06:50:00,0.28,205,4.2
2010-04-02 07:50:00,0.28,206,4.3
2010-04-02 08:50:00,0.26,219,3.9
2010-04-02 09:50:00,0.29,213,4.1
2010-04-02 10:50:00,0.26,206,3.9
2010-04-02 11:50:00,0.25,187,4.2
2010-04-02 12:50:00,0.28,204,3.7
2010-04-02 13:50:00,0.28,163,7.3
2010-04-02 14:50:00,0.27,170,7.3
2010-04-02 15:50:00,0.26,168,12.1
2010-04-02 16:50:00,0.24,161,10.2
2010-04-02 17:50:00,0.21,178,7.7
2010-04-02 18:50:00,0.23,167,8.2
2010-04-02 19:50:00,0.22,159,11.1
2010-04-02 20:50:00,0.22,178,16.9
2010-04-02 21:50:00,0.23,148,10.2
2010-04-02 22:50:00,0.25,183,7.7
2010-04-02 23:50:00,0.22,184,7.3
2010-04-03 00:50:00,0.26,160,9.4
2010-04-03 01:50:00,0.25,164,13.4
2010-04-03 02:50:00,0.24,174,6.9
2010-04-03 03:50:00,0.26,174,16.9
2010-04-03 04:50:00,0.24,176,10.2
2010-04-03 05:50:00,0.21,169,10.2
2010-04-03 06:50:00,0.18,162,10.2
2010-04-03 07:50:00,0.18,164,9.4
2010-04-03 08:50:00,0.2,159,7.7
2010-04-03 09:50:00,0.22,164,9.4
2010-04-03 10:50:00,0.22,154,9.4
2010-04-03 11:50:00,0.24,164,9.4
2010-04-03 12:50:00,0.22,160,9.4
2010-04-03 13:50:00,0.26,168,10.2
2010-04-03 14:50:00,0.24,173,16.9
2010-04-03 15:50:00,0.22,152,8.8
2010-04-03 16:50:00,0.22,159,10.2
2010-04-03 17:50:00,0.21,158,9.4
2010-04-03 18:50:00,0.2,150,8.8
2010-04-03 19:50:00,0.21,162,14.9
2010-04-03 20:50:00,0.22,165,10.2
2010-04-03 21:50:00,0.22,157,9.4
2010-04-03 22:50:00,0.24,162,8.2
2010-04-03 23:50:00,0.25,181,10.2
2010-04-04 00:50:00,0.26,151,8.8
2010-04-04 01:50:00,0.29,152,9.4
2010-04-04 02:50:00,0.31,164,10.2
2010-04-04 03:50:00,0.33,215,2.3
2010-04-04 04:50:00,0.27,188,14.9
2010-04-04 05:50:00,0.22,200,8.2
2010-04-04 06:50:00,0.22,167,9.4
2010-04-04 07:50:00,0.2,148,9.4
2010-04-04 08:50:00,0.2,167,8.8
2010-04-04 09:50:00,0.22,170,13.4
2010-04-04 10:50:00,0.22,168,7.7
2010-04-04 11:50:00,0.22,163,8.2
2010-04-04 12:50:00,0.25,167,8.8
2010-04-04 13:50:00,0.27,151,3.2
2010-04-04 14:50:00,0.29,159,3.7
2010-04-04 15:50:00,0.3,165,3.7
2010-04-04 16:50:00,0.29,169,3.7
2010-04-04 17:50:00,0.29,180,3.7
2010-04-04 18:50:00,0.3,168,13.4
2010-04-04 19:50:00,0.28,175,3.5
2010-04-04 20:50:00,0.28,187,14.9
2010-04-04 21:50:00,0.3,184,3.7
2010-04-04 22:50:00,0.33,172,13.4
2010-04-04 23:50:00,0.34,181,2.6
2010-04-05 00:50:00,0.33,158,8.2
2010-04-05 01:50:00,0.31,201,2.6
2010-04-05 02:50:00,0.31,154,9.4
2010-04-05 03:50:00,0.32,168,9.4
2010-04-05 04:50:00,0.31,226,2.7
2010-04-05 05:50:00,0.32,163,13.4
2010-04-05 06:50:00,0.3,215,3.2
2010-04-05 07:50:00,0.3,218,3.3
2010-04-05 08:50:00,0.27,216,3.2
2010-04-05 09:50:00,0.27,128,14.9
2010-04-05 10:50:00,0.27,192,3.2
2010-04-05 11:50:00,0.29,120,3.2
2010-04-05 12:50:00,0.3,221,2.9
2010-04-05 13:50:00,0.3,163,8.2
2010-04-05 14:50:00,0.31,146,4.8
2010-04-05 15:50:00,0.31,196,3.2
2010-04-06 12:50:01,0.86,168,4.2
2010-04-06 13:50:01,0.88,146,4.3
2010-04-06 14:50:01,0.93,357,4.2
2010-04-06 15:50:01,0.82,159,4.2
2010-04-06 16:50:01,0.85,170,4.6
2010-04-06 17:50:01,0.83,157,4.6
2010-04-06 18:50:01,0.95,195,4.6
2010-04-06 19:50:01,1.17,196,4.8
2010-04-06 20:50:01,1.23,198,4.8
2010-04-06 21:50:01,1.53,180,5
2010-04-06 22:50:01,1.64,202,5
2010-04-06 23:50:01,1.77,207,5.4
2010-04-07 00:50:01,1.73,208,5.2
2010-04-07 01:50:01,1.66,205,5.7
2010-04-07 02:50:01,1.52,198,5.2
2010-04-07 03:50:01,1.15,213,4.8
2010-04-07 04:50:01,1.03,175,4.8
2010-04-07 05:50:01,0.93,196,5.2
2010-04-07 06:50:01,0.76,187,5.2
2010-04-07 07:50:01,0.82,191,5
2010-04-07 08:50:01,0.86,200,4.8
2010-04-07 09:50:01,0.91,196,4.8
2010-04-07 10:50:01,0.99,213,4.2
2010-04-07 11:50:01,1.06,206,4.5
2010-04-07 12:50:01,1.06,211,4.6
2010-04-07 13:50:01,1.04,213,3.8
2010-04-07 14:50:01,0.68,209,4.5
2010-04-07 16:50:01,0.74,195,4.6
2010-04-07 17:50:01,0.83,183,5.2
2010-04-07 18:50:01,0.94,207,4.6
2010-04-07 19:50:01,1.11,197,5
2010-04-07 20:50:01,1,188,4.6
2010-04-07 21:50:01,0.98,192,5.7
2010-04-07 22:50:01,0.92,191,5.2
2010-04-07 23:50:01,0.79,215,4.6
2010-04-08 00:50:01,0.8,210,4.6
2010-04-08 01:50:01,0.71,200,4.3
2010-04-08 02:50:01,0.69,185,5.4
2010-04-08 03:50:01,0.68,194,5.2
2010-04-08 04:50:01,0.7,173,5.2
2010-04-08 05:50:01,0.63,188,5.4
2010-04-08 06:50:01,0.63,208,5.2
2010-04-08 07:50:01,0.58,179,5
2010-04-08 08:50:01,0.67,165,5.4
2010-04-08 09:50:01,0.54,215,5.2
2010-04-08 10:50:01,0.53,162,5.2
2010-04-08 11:50:01,0.57,182,5.7
2010-04-08 12:50:01,0.61,171,5.4
2010-04-08 13:50:01,0.7,172,5.7
2010-04-08 14:50:01,0.92,161,6.5
2010-04-08 15:50:01,0.87,178,5.9
2010-04-08 16:50:01,0.87,185,5.9
2010-04-08 17:50:01,0.81,196,5.9
2010-04-08 18:50:01,0.87,183,6.2
2010-04-08 19:50:01,0.91,179,6.5
2010-04-08 20:50:01,0.85,183,4.1
2010-04-08 21:50:01,0.9,169,6.5
2010-04-08 22:50:01,0.88,191,6.9
2010-04-08 23:50:01,0.84,179,6.9
2010-04-09 00:50:01,0.86,203,4.3
2010-04-09 01:50:01,0.89,174,6.5
2010-04-09 02:50:01,0.78,166,4.2
2010-04-09 03:50:01,0.83,174,6.5
2010-04-09 04:50:01,0.89,178,6.2
2010-04-09 05:50:01,0.9,183,6.9
2010-04-09 06:50:01,1.18,177,6.5
2010-04-09 07:50:01,1.17,164,5.4
2010-04-09 08:50:01,1.25,183,6.2
2010-04-09 09:50:01,1.11,194,6.5
2010-04-09 10:50:01,1.15,183,7.3
2010-04-09 11:50:01,1.13,172,7.7
2010-04-09 12:50:01,1.14,182,8.2
2010-04-09 13:50:01,1.01,179,7.7
2010-04-09 14:50:01,1.01,182,8.2
2010-04-09 15:50:01,0.92,172,8.2
2010-04-09 16:50:01,1.08,178,8.8
2010-04-09 17:50:01,1,181,8.2
2010-04-09 18:50:01,0.92,166,7.7
2010-04-09 19:50:01,0.95,179,8.8
2010-04-09 20:50:01,0.9,183,7.7
2010-04-09 21:50:01,0.79,184,8.8
2010-04-09 22:50:01,0.79,178,8.2
2010-04-09 23:50:01,0.71,169,9.4
2010-04-10 00:50:01,0.64,176,8.2
2010-04-10 01:50:01,0.64,182,6.9
2010-04-10 02:50:01,0.62,176,7.7
2010-04-10 03:50:01,0.63,177,8.2
2010-04-10 04:50:01,0.63,176,7.3
2010-04-10 05:50:01,0.64,174,7.7
2010-04-10 06:50:01,0.65,178,7.7
2010-04-10 07:50:01,0.63,156,7.3
2010-04-10 08:50:01,0.62,178,7.3
2010-04-10 09:50:01,0.51,174,7.7
2010-04-10 10:50:01,0.46,172,8.2
2010-04-10 11:50:01,0.38,181,8.2
2010-04-10 12:50:01,0.31,180,8.2
2010-04-10 13:50:01,0.32,179,7.7
2010-04-10 14:50:01,0.27,189,7.7
2010-04-10 15:50:01,0.32,176,7.3
2010-04-10 16:50:01,0.38,175,7.3
2010-04-10 17:50:01,0.36,181,7.3
2010-04-10 18:50:01,0.36,178,6.9
2010-04-10 19:50:01,0.39,168,6.5
2010-04-10 20:50:01,0.42,170,6.9
2010-04-10 21:50:01,0.36,163,6.5
2010-04-10 22:50:01,0.35,186,6.5
2010-04-10 23:50:01,0.3,180,6.2
2010-04-11 00:50:01,0.31,170,6.2
2010-04-11 01:50:01,0.29,188,6.5
2010-04-11 02:50:01,0.27,173,6.5
2010-04-11 03:50:01,0.27,173,6.2
2010-04-11 04:50:01,0.28,165,5.9
2010-04-11 05:50:01,0.27,162,5.4
2010-04-11 06:50:01,0.28,168,6.5
2010-04-11 07:50:01,0.27,158,6.2
2010-04-11 08:50:01,0.23,181,6.9
2010-04-11 09:50:01,0.23,167,7.3
2010-04-11 10:50:01,0.22,167,8.2
2010-04-11 11:50:01,0.19,158,7.3
2010-04-11 12:50:01,0.19,171,7.3
2010-04-11 13:50:01,0.19,173,7.7
2010-04-11 14:50:01,0.19,181,7.7
2010-04-11 15:50:01,0.22,170,7.7
2010-04-11 16:50:01,0.26,156,7.3
2010-04-11 17:50:01,0.31,110,2.3
2010-04-11 18:50:01,0.34,166,6.9
2010-04-11 19:50:01,0.37,170,6.2
2010-04-11 20:50:01,0.36,122,2.6
2010-04-11 21:50:01,0.32,171,5.7
2010-04-11 22:50:01,0.34,165,6.2
2010-04-11 23:50:01,0.34,174,6.9
2010-04-12 00:50:01,0.32,163,6.9
2010-04-12 01:50:01,0.32,171,6.9
2010-04-12 02:50:01,0.32,172,6.5
2010-04-12 03:50:01,0.28,175,6.5
2010-04-12 04:50:01,0.3,175,6.5
2010-04-12 05:50:01,0.29,181,7.3
2010-04-12 06:50:01,0.32,159,6.9
2010-04-12 07:50:01,0.28,170,6.5
2010-04-12 08:50:01,0.33,170,7.3
2010-04-12 09:50:01,0.3,166,7.7
2010-04-12 10:50:01,0.28,170,7.3
2010-04-12 11:50:01,0.29,178,7.7
2010-04-12 12:50:01,0.31,164,6.2
2010-04-12 13:50:01,0.29,174,6.9
2010-04-12 14:50:01,0.29,177,7.7
2010-04-12 15:50:01,0.29,168,6.9
2010-04-12 16:50:01,0.31,160,6.2
2010-04-12 17:50:01,0.35,167,5.7
2010-04-12 18:50:01,0.42,175,6.5
2010-04-12 19:50:01,0.4,178,5.7
2010-04-12 20:50:01,0.47,168,6.2
2010-04-12 21:50:01,0.51,163,5.7
2010-04-12 22:50:01,0.47,162,5.9
2010-04-12 23:50:01,0.47,172,7.3
2010-04-13 00:50:01,0.43,177,7.7
2010-04-13 01:50:01,0.35,174,7.3
2010-04-13 02:50:01,0.33,168,7.3
2010-04-13 03:50:01,0.3,170,7.3
2010-04-13 04:50:01,0.33,185,6.5
2010-04-13 05:50:01,0.35,167,6.2
2010-04-13 06:50:01,0.34,179,6.9
2010-04-13 07:50:01,0.35,170,7.3
2010-04-13 08:50:01,0.39,180,6.5
2010-04-13 09:50:01,0.4,173,6.5
2010-04-13 10:50:01,0.4,159,7.3
2010-04-13 11:50:01,0.33,171,8.2
2010-04-13 12:50:01,0.34,166,6.2
2010-04-13 13:50:01,0.29,164,6.2
2010-04-13 14:50:01,0.31,173,8.2
2010-04-13 15:50:01,0.29,173,8.2
2010-04-13 16:50:01,0.3,200,6.9
2010-04-13 17:50:01,0.32,166,6.2
2010-04-13 18:50:01,0.33,170,5.9
2010-04-13 19:50:01,0.42,170,6.9
2010-04-13 20:50:01,0.47,164,6.2
2010-04-13 21:50:01,0.53,169,6.5
2010-04-13 22:50:01,0.51,156,6.9
2010-04-13 23:50:01,0.48,166,7.3
2010-04-14 00:50:01,0.46,169,6.9
2010-04-14 01:50:01,0.4,165,7.7
2010-04-14 02:50:01,0.4,170,6.9
2010-04-14 03:50:01,0.35,175,7.7
2010-04-14 04:50:01,0.36,178,7.7
2010-04-14 05:50:01,0.34,167,7.7
2010-04-14 06:50:01,0.36,166,6.2
2010-04-14 07:50:01,0.4,171,7.3
2010-04-14 08:50:01,0.45,169,8.2
2010-04-14 09:50:01,0.45,172,6.2
2010-04-14 10:50:01,0.42,166,7.7
2010-04-14 11:50:01,0.41,166,7.3
2010-04-14 12:50:01,0.39,168,7.7
2010-04-14 13:50:01,0.36,169,7.7
2010-04-14 14:50:01,0.37,166,7.7
2010-04-14 15:50:01,0.31,162,7.7
2010-04-14 16:50:01,0.31,180,7.7
2010-04-14 17:50:01,0.32,157,7.3
2010-04-14 18:50:01,0.35,167,7.7
2010-04-14 19:50:01,0.41,169,6.9
2010-04-14 20:50:01,0.43,158,6.9
2010-04-14 21:50:01,0.45,166,6.9
2010-04-14 22:50:01,0.46,153,7.3
2010-04-14 23:50:01,0.51,175,8.2
2010-04-15 00:50:01,0.44,176,7.7
2010-04-15 01:50:01,0.38,167,7.7
2010-04-15 02:50:01,0.34,163,7.3
2010-04-15 03:50:01,0.38,168,8.2
2010-04-15 04:50:01,0.31,168,7.3
2010-04-15 05:50:01,0.31,165,8.8
2010-04-15 06:50:01,0.32,175,8.2
2010-04-15 07:50:01,0.29,173,7.7
2010-04-15 08:50:01,0.32,151,7.7
2010-04-15 09:50:01,0.29,172,8.2
2010-04-15 10:50:01,0.32,175,7.3
2010-04-15 11:50:01,0.31,166,8.8
2010-04-15 12:50:01,0.3,166,8.2
2010-04-15 13:50:01,0.32,171,8.8
2010-04-15 14:50:01,0.28,170,8.8
2010-04-15 15:50:01,0.26,181,7.7
2010-04-15 16:50:01,0.25,171,7.7
2010-04-15 17:50:01,0.29,160,8.2
2010-04-15 18:50:01,0.25,179,8.2
2010-04-15 19:50:01,0.26,181,8.2
2010-04-15 20:50:01,0.3,158,6.9
2010-04-15 21:50:01,0.34,160,7.7
2010-04-15 22:50:01,0.33,167,7.7
2010-04-15 23:50:01,0.35,150,7.3
2010-04-16 00:50:01,0.31,160,8.2
2010-04-16 01:50:01,0.28,173,7.7
2010-04-16 02:50:01,0.3,158,7.7
2010-04-16 03:50:01,0.26,166,8.2
2010-04-16 04:50:01,0.29,177,8.8
2010-04-16 05:50:01,0.36,166,8.2
2010-04-16 06:50:01,0.37,242,2.4
2010-04-16 07:50:01,0.46,184,8.2
2010-04-16 08:50:01,0.43,165,8.2
2010-04-16 09:50:01,0.49,164,8.2
2010-04-16 10:50:01,0.5,229,3.2
2010-04-16 11:50:01,0.55,233,3.5
2010-04-16 12:50:01,0.55,173,7.7
2010-04-16 13:50:01,0.49,235,3.6
2010-04-16 14:50:01,0.48,225,3.6
2010-04-16 15:50:01,0.45,170,8.2
2010-04-16 16:50:01,0.48,220,3.7
2010-04-16 17:50:01,0.5,225,3.7
2010-04-16 18:50:01,0.53,228,3.2
2010-04-16 19:50:01,0.59,243,3.3
2010-04-16 20:50:01,0.68,224,3.4
2010-04-16 21:50:01,0.75,197,3.8
2010-04-16 22:50:01,0.87,223,3.9
2010-04-16 23:50:01,0.89,219,4.1
2010-04-17 00:50:01,1.01,227,4.5
2010-04-17 01:50:01,1.11,228,4.5
2010-04-17 02:50:01,1.13,216,4.5
2010-04-17 03:50:01,1.25,226,5.2
2010-04-17 04:50:01,1.34,206,5.4
2010-04-17 05:50:01,1.25,206,5.7
2010-04-17 06:50:01,1.16,210,5.4
2010-04-17 07:50:01,1.17,190,5.9
2010-04-17 08:50:01,1.06,200,5.7
2010-04-17 09:50:01,1.12,207,5
2010-04-17 10:50:01,1.21,207,5.7
2010-04-17 11:50:01,1.25,205,5.4
2010-04-17 12:50:01,1.22,204,5.4
2010-04-17 13:50:01,1.09,197,5.4
2010-04-17 14:50:01,1.16,194,6.2
2010-04-17 15:50:01,1.24,193,6.2
2010-04-17 16:50:01,1.15,200,6.2
2010-04-17 17:50:01,1.03,207,5.9
2010-04-17 18:50:01,1.04,203,5.4
2010-04-17 19:50:01,1.05,182,6.9
2010-04-17 20:50:01,1.16,195,6.2
2010-04-17 21:50:01,1.21,213,5.2
2010-04-17 22:50:01,1.27,190,5.9
2010-04-17 23:50:01,1.25,197,6.5
2010-04-18 00:50:01,1.24,193,6.2
2010-04-18 01:50:01,1.12,194,5.9
2010-04-18 02:50:01,0.95,208,5.9
2010-04-18 03:50:01,0.98,192,5.9
2010-04-18 04:50:01,0.81,194,5.9
2010-04-18 05:50:01,0.74,191,5.9
2010-04-18 06:50:01,0.64,194,5.9
2010-04-18 07:50:01,0.58,190,5.9
2010-04-18 08:50:01,0.48,194,5.9
2010-04-18 09:50:01,0.43,186,5.4
2010-04-18 10:50:01,0.42,174,5.4
2010-04-18 11:50:01,0.46,202,5.7
2010-04-18 12:50:01,0.46,170,5.7
2010-04-18 13:50:01,0.45,162,5.7
2010-04-18 14:50:01,0.47,146,5.9
2010-04-18 15:50:01,0.44,180,5.7
2010-04-18 16:50:01,0.41,183,6.2
2010-04-18 17:50:01,0.38,163,6.2
2010-04-18 18:50:01,0.39,178,5.9
2010-04-18 19:50:01,0.38,170,6.2
2010-04-18 20:50:01,0.41,168,8.2
2010-04-18 21:50:01,0.41,170,8.2
2010-04-18 22:50:01,0.41,167,7.7
2010-04-18 23:50:01,0.34,167,7.7
2010-04-19 00:50:01,0.34,157,5.4
2010-04-19 01:50:01,0.31,163,5.2
2010-04-19 02:50:01,0.32,155,5.2
2010-04-19 03:50:01,0.29,158,5.7
2010-04-19 04:50:01,0.27,165,8.8
2010-04-19 05:50:01,0.25,184,8.2
2010-04-19 06:50:01,0.21,160,11.1
2010-04-19 07:50:01,0.21,159,8.2
2010-04-19 08:50:01,0.23,180,12.1
2010-04-19 09:50:01,0.28,168,10.2
2010-04-19 10:50:01,0.3,162,8.2
2010-04-19 11:50:01,0.27,167,11.1
2010-04-19 12:50:01,0.28,168,9.4
2010-04-19 13:50:01,0.26,168,6.5
2010-04-19 14:50:01,0.28,153,12.1
2010-04-19 15:50:01,0.29,155,12.1
2010-04-19 16:50:01,0.29,169,12.1
2010-04-19 17:50:01,0.28,164,9.4
2010-04-19 18:50:01,0.27,163,12.1
2010-04-19 19:50:01,0.3,162,8.2
2010-04-19 20:50:01,0.28,142,2.2
2010-04-19 21:50:01,0.32,169,11.1
2010-04-19 22:50:01,0.36,159,10.2
2010-04-19 23:50:01,0.33,172,10.2
2010-04-20 00:50:01,0.33,162,7.7
2010-04-20 01:50:01,0.32,164,11.1
2010-04-20 02:50:01,0.31,164,7.3
2010-04-20 03:50:01,0.28,160,7.7
2010-04-20 04:50:01,0.26,163,8.2
2010-04-20 05:50:01,0.28,167,7.7
2010-04-20 06:50:01,0.23,164,8.2
2010-04-20 07:50:01,0.21,158,8.8
2010-04-20 08:50:01,0.2,178,8.2
2010-04-20 09:50:01,0.23,169,7.7
2010-04-20 10:50:01,0.21,173,7.7
2010-04-20 11:50:01,0.21,167,8.2
2010-04-20 12:50:01,0.22,158,8.2
2010-04-20 13:50:01,0.21,160,5.9
2010-04-20 14:50:01,0.24,167,7.3
2010-04-20 15:50:01,0.22,199,7.7
2010-04-20 16:50:01,0.24,160,8.2
2010-04-20 17:50:01,0.2,165,13.4
2010-04-20 18:50:01,0.23,168,7.7
2010-04-20 19:50:01,0.25,152,7.3
2010-04-20 20:50:01,0.27,170,5.9
2010-04-20 21:50:01,0.29,326,13.4
2010-04-20 22:50:01,0.3,140,2.3
2010-04-20 23:50:01,0.33,142,2.6
2010-04-21 00:50:01,0.35,154,2.7
2010-04-21 01:50:01,0.39,194,2.7
2010-04-21 02:50:01,0.43,189,2.7
2010-04-21 03:50:01,0.44,208,2.8
2010-04-21 04:50:01,0.39,187,2.8
2010-04-21 05:50:01,0.36,199,3
2010-04-21 06:50:01,0.33,167,13.4
2010-04-21 07:50:01,0.32,161,12.1
2010-04-21 08:50:01,0.33,165,13.4
2010-04-21 09:50:01,0.34,210,3.2
2010-04-21 10:50:01,0.34,192,3.3
2010-04-21 11:50:01,0.37,172,12.1
2010-04-21 12:50:01,0.38,182,3.8
2010-04-21 13:50:01,0.37,193,3.5
2010-04-21 14:50:01,0.43,213,3.3
2010-04-21 15:50:01,0.47,218,3.2
2010-04-21 16:50:01,0.55,163,4.1
2010-04-21 17:50:01,0.52,194,3.5
2010-04-21 18:50:01,0.5,205,3.3
2010-04-21 19:50:01,0.49,165,3.8
2010-04-21 20:50:01,0.53,224,3.7
2010-04-21 21:50:01,0.5,191,4.6
2010-04-21 22:50:01,0.53,216,4.5
2010-04-21 23:50:01,0.52,201,4.5
2010-04-22 00:50:01,0.49,211,4.3
2010-04-22 01:50:01,0.44,172,4.3
2010-04-22 02:50:01,0.47,166,4.2
2010-04-22 03:50:01,0.46,165,4.5
2010-04-22 04:50:01,0.41,185,4.1
2010-04-22 05:50:01,0.43,197,4.2
2010-04-22 06:50:02,0.41,191,3.9
2010-04-22 07:50:02,0.39,187,5
2010-04-22 08:50:02,0.39,204,4.8
2010-04-22 09:50:02,0.38,192,4.8
2010-04-22 10:50:02,0.4,188,5
2010-04-22 11:50:02,0.37,186,5.2
2010-04-22 12:50:02,0.39,202,4.5
2010-04-22 13:50:02,0.41,197,4.6
2010-04-22 14:50:02,0.36,192,4.8
2010-04-22 15:50:02,0.38,185,4.8
2010-04-22 16:50:02,0.35,175,6.9
2010-04-22 17:50:02,0.34,199,4.6
2010-04-22 18:50:02,0.42,168,12.1
2010-04-22 19:50:02,0.48,192,2.9
2010-04-22 20:50:02,0.54,219,3.2
2010-04-22 21:50:02,0.49,235,3.3
2010-04-22 22:50:02,0.52,216,3.3
2010-04-22 23:50:02,0.53,204,3.3
2010-04-23 00:50:02,0.51,228,3.5
2010-04-23 01:50:02,0.51,234,3.4
2010-04-23 02:50:02,0.48,230,3.8
2010-04-23 03:50:02,0.49,218,3.4
2010-04-23 04:50:02,0.47,228,3.9
2010-04-23 05:50:02,0.48,227,3.8
2010-04-23 06:50:02,0.46,222,3.8
2010-04-23 07:50:02,0.44,218,3.8
2010-04-23 08:50:02,0.4,222,3.7
2010-04-23 09:50:02,0.39,218,3.8
2010-04-23 10:50:02,0.39,220,4.1
2010-04-23 11:50:02,0.38,228,3.9
2010-04-23 12:50:02,0.39,230,3.8
2010-04-23 13:50:02,0.39,224,3.9
2010-04-23 14:50:02,0.39,209,4.1
2010-04-24 02:50:01,0.66,195,4.3
2010-04-24 03:50:01,0.67,186,4.8
2010-04-24 04:50:01,0.66,197,4.8
2010-04-24 05:50:01,0.62,205,5
2010-04-24 06:50:01,0.66,198,4.6
2010-04-24 07:50:01,0.69,210,4.6
2010-04-24 08:50:01,0.69,195,5
2010-04-24 09:50:01,0.66,199,5
2010-04-24 10:50:01,0.61,181,5.2
2010-04-24 11:50:01,0.53,202,4.6
2010-04-24 12:50:01,0.58,209,5
2010-04-24 13:50:01,0.54,205,5.2
2010-04-24 14:50:01,0.54,204,5
2010-04-24 15:50:01,0.57,203,5
2010-04-24 16:50:01,0.55,181,5.4
2010-04-24 17:50:01,0.57,152,5
2010-04-24 18:50:01,0.69,175,4.8
2010-04-24 19:50:01,0.64,177,5
2010-04-24 20:50:01,0.63,195,4.6
2010-04-24 21:50:01,0.62,176,5.2
2010-04-24 22:50:01,0.6,209,5
2010-04-24 23:50:01,0.52,193,4.8
2010-04-25 00:50:01,0.45,200,5
2010-04-25 01:50:01,0.43,206,5
2010-04-25 02:50:01,0.48,197,5.2
2010-04-25 03:50:01,0.46,175,5
2010-04-25 04:50:01,0.46,203,4.8
2010-04-25 05:50:01,0.48,192,4.6
2010-04-25 06:50:01,0.45,195,5
2010-04-25 07:50:01,0.44,179,5
2010-04-25 08:50:01,0.48,199,4.8
2010-04-25 09:50:01,0.57,198,2.9
2010-04-25 10:50:01,0.55,186,3.3
2010-04-25 11:50:01,0.54,218,3.3
2010-04-25 12:50:01,0.53,195,3.5
2010-04-25 13:50:01,0.79,205,3.9
2010-04-25 14:50:01,1.04,229,3.9
2010-04-25 15:50:01,1.68,194,5.9
2010-04-25 16:50:01,1.48,194,5.9
2010-04-25 17:50:01,1.3,201,5.2
2010-04-25 18:50:01,1.34,183,7.3
2010-04-25 19:50:01,1.4,192,5.9
2010-04-25 20:50:01,1.39,186,7.7
2010-04-25 21:50:01,1.51,181,7.7
2010-04-25 22:50:01,1.35,187,8.2
2010-04-25 23:50:01,1.33,183,8.2
2010-04-26 00:50:01,1.24,187,8.2
2010-04-26 01:50:01,1.11,178,8.2
2010-04-26 02:50:01,1.26,176,8.2
2010-04-26 03:50:01,1.37,185,8.8
2010-04-26 04:50:01,1.45,189,5.7
2010-04-26 05:50:01,1.35,193,6.5
2010-04-26 06:50:01,1.5,188,6.2
2010-04-26 07:50:01,1.45,173,7.7
2010-04-26 08:50:01,1.28,163,7.3
2010-04-26 09:50:01,1.43,186,8.2
2010-04-26 10:50:01,1.3,178,8.2
2010-04-26 11:50:01,1.24,176,9.4
2010-04-26 12:50:01,1.15,179,8.2
2010-04-26 13:50:01,1.08,175,8.8
2010-04-26 14:50:01,1.2,181,9.4
2010-04-26 15:50:01,1.15,178,9.4
2010-04-26 16:50:01,1.13,173,7.7
2010-04-26 17:50:01,1.22,175,8.8
2010-04-26 18:50:01,1.46,178,7.3
2010-04-26 19:50:01,1.32,178,6.9
2010-04-26 20:50:01,1.51,178,6.2
2010-04-26 21:50:01,1.38,200,6.5
2010-04-26 22:50:01,1.35,183,8.2
2010-04-26 23:50:01,1.18,185,6.2
2010-04-27 00:50:01,1.19,193,6.5
2010-04-27 01:50:01,1.01,181,5.4
2010-04-27 02:50:01,0.94,178,8.8
2010-04-27 03:50:01,0.95,203,5.4
2010-04-27 04:50:01,0.97,175,8.2
2010-04-27 05:50:01,0.99,175,8.2
2010-04-27 06:50:01,0.92,185,7.7
2010-04-27 07:50:01,0.98,213,5.2
2010-04-27 08:50:01,1.1,194,5.7
2010-04-27 09:50:01,0.99,201,5.9
2010-04-27 10:50:01,1,204,5.7
2010-04-27 11:50:01,0.96,206,5.2
2010-04-27 12:50:01,0.9,200,5.7
2010-04-27 13:50:01,0.74,221,4.5
2010-04-27 14:50:01,0.8,200,5.7
2010-04-27 15:50:01,0.79,209,5.4
2010-04-27 16:50:01,0.94,203,6.5
2010-04-27 17:50:01,0.88,199,5.4
2010-04-27 18:50:01,0.87,214,4.5
2010-04-27 19:50:01,1.01,198,5.9
2010-04-27 20:50:01,1.09,205,4.8
2010-04-27 21:50:01,1.1,191,5.9
2010-04-27 22:50:01,1,183,6.9
2010-04-27 23:50:01,1,183,7.7
2010-04-28 00:50:01,0.86,171,7.3
2010-04-28 01:50:01,0.94,189,6.9
2010-04-28 02:50:01,0.78,195,6.9
2010-04-28 03:50:01,0.8,195,6.9
2010-04-28 04:50:01,0.68,199,6.9
2010-04-28 05:50:01,0.66,198,6.9
2010-04-28 06:50:01,0.76,198,6.5
2010-04-28 07:50:01,0.7,199,6.2
2010-04-28 08:50:01,0.66,189,6.2
2010-04-28 09:50:01,0.67,208,5.7
2010-04-28 10:50:01,0.58,198,6.2
